date,open,high,low,close,volume
2005-07-21,27.9973,28.5663,27.7767,27.8928,7220
2005-07-22,28.5896,28.9147,27.8115,28.8682,3755
2005-07-25,28.9147,28.9147,28.0438,28.1483,2618
2005-07-26,28.2760,28.2760,27.5793,27.8696,6770
2005-07-27,27.8696,28.0089,27.4632,27.9509,6486
2005-07-28,27.9857,28.0089,27.7651,27.9276,6188
2005-07-29,27.9857,28.2760,27.6954,28.2644,4013
2005-08-01,28.1367,28.4502,27.9857,28.2760,10902
2005-08-02,30.1921,30.1921,27.4515,27.9276,19815
2005-08-03,28.1831,28.1831,27.5909,27.6954,9765
2005-08-04,27.6025,27.7419,27.1148,27.4051,9336
2005-08-05,27.5096,27.5096,26.8825,27.1380,13686
2005-08-08,27.2890,27.4632,24.6878,26.1277,422096
2005-08-09,27.0219,27.6954,26.1510,27.6954,322003
2005-08-10,28.0902,28.4734,27.4864,27.5212,169190
2005-08-11,27.3819,27.6141,26.4529,26.5574,112734
2005-08-12,26.3948,26.4180,24.9665,25.8955,111663
2005-08-15,26.1277,26.2206,24.7343,24.8968,98499
2005-08-16,24.7226,25.0826,24.0259,24.9084,155081
2005-08-17,24.5949,25.5355,24.5601,25.1871,74089
2005-08-18,24.7226,25.5471,24.7226,25.2568,88588
2005-08-19,25.0942,25.4310,25.0130,25.1407,48707
2005-08-22,25.1988,25.3149,24.6181,25.0826,107808
2005-08-23,24.8272,25.1291,24.6297,24.9084,71220
2005-08-24,24.7343,25.2917,24.6414,25.0826,76668
2005-08-25,24.8852,25.9071,24.8852,25.7329,52205
2005-08-26,25.7097,26.1626,25.4310,25.6749,35696
2005-08-29,25.6052,26.1277,25.4310,25.9419,30744
2005-08-30,25.5936,26.1277,25.5471,26.0116,40073
2005-08-31,25.8618,26.0465,25.5471,25.8490,54671
2005-09-01,25.7097,26.0581,25.6168,25.8026,48959
2005-09-02,25.7678,26.2787,25.2220,25.9768,60727
2005-09-06,25.1871,26.1858,25.1871,25.6516,82129
2005-09-07,25.4891,26.2322,25.4426,25.8723,45183
2005-09-08,25.7445,26.6735,25.5703,26.0697,42327
2005-09-09,25.5471,25.9536,25.2568,25.6168,131960
2005-09-12,25.4891,26.4645,25.4891,25.6632,66817
2005-09-13,25.9419,26.0232,25.5471,25.6284,49474
2005-09-14,25.4774,25.7097,25.2568,25.3381,48086
2005-09-15,25.2336,25.3729,24.4440,24.8620,83398
2005-09-16,24.6774,24.9201,24.0956,24.3859,62936
2005-09-19,24.1536,24.7459,24.1072,24.4440,71537
2005-09-20,24.4672,24.4672,24.1072,24.3162,43987
2005-09-21,24.8968,24.9665,21.6105,23.9795,59279
2005-09-22,23.9911,24.0027,22.7950,23.5150,64304
2005-09-23,23.5614,23.5730,22.9343,23.3176,45633
2005-09-26,23.2595,23.6079,23.1085,23.2711,50612
2005-09-27,23.2711,23.5382,22.8200,23.1318,44727
2005-09-28,23.0853,23.1434,22.8066,22.9111,43081
2005-09-29,22.7718,23.3524,22.6905,23.2479,75643
2005-09-30,22.8182,23.2130,22.6673,23.0040,70936
2005-10-03,23.7008,24.6762,23.4569,23.7008,67656
2005-10-04,23.7356,24.4091,23.6891,23.9098,44483
2005-10-05,23.9214,24.1188,23.1318,23.3292,35617
2005-10-06,23.1085,23.5730,22.8298,23.2711,24311
2005-10-07,23.1318,23.6891,22.8995,23.3408,36132
2005-10-10,23.2247,23.8053,23.1085,23.5730,29243
2005-10-11,23.5846,23.8982,23.1085,23.2827,29488
2005-10-12,23.1666,23.5150,22.6905,22.8182,41012
2005-10-13,22.6673,23.1201,22.4118,22.9460,41091
2005-10-14,23.0040,24.3394,22.8763,23.3872,31722
2005-10-17,23.3176,23.8053,22.9343,23.7124,39716
2005-10-18,23.7704,23.8982,22.8763,23.0737,19881
2005-10-19,23.0505,23.2119,22.5860,22.7486,30902
2005-10-20,22.6673,22.8763,22.0402,22.6440,38883
2005-10-21,22.4815,23.1550,22.3073,22.7369,27583
2005-10-24,22.7834,22.7834,21.9009,22.3770,52496
2005-10-25,22.1621,22.3421,21.7731,21.8660,32469
2005-10-26,21.8370,22.0983,21.4944,21.7615,31180
2005-10-27,22.1563,22.1795,21.7151,21.8660,37858
2005-10-28,21.5873,21.9357,21.5769,21.8080,40152
2005-10-31,21.6047,22.3305,21.4724,21.8892,59755
2005-11-01,21.6918,22.2841,21.6918,22.1099,54268
2005-11-02,21.9937,22.6905,21.8312,22.5279,54479
2005-11-03,23.8053,24.3511,23.3756,24.0491,149871
2005-11-04,27.2657,28.0089,25.7794,26.3948,287907
2005-11-07,26.4761,26.5574,25.6168,26.2787,47841
2005-11-08,26.0348,26.5922,25.4310,26.2322,46592
2005-11-09,26.2671,26.4645,25.5703,25.8955,54426
2005-11-10,25.6632,26.0813,25.4426,25.5471,42783
2005-11-11,25.5355,25.6865,24.8272,24.9665,45415
2005-11-14,24.9665,25.3381,24.5601,25.0478,62797
2005-11-15,24.9201,25.0710,24.4788,24.9781,43729
2005-11-16,25.1871,25.6400,24.8155,24.8620,38036
2005-11-17,25.0699,25.3962,24.5717,25.1407,74883
2005-11-18,25.1407,25.4426,25.0246,25.1988,55134
2005-11-21,25.1755,26.5922,25.1755,26.2439,150731
2005-11-22,26.3832,27.5096,26.0348,27.1728,125527
2005-11-23,26.8245,27.1728,26.1858,26.4761,74863
2005-11-25,26.6387,27.1961,26.6387,26.8709,12780
2005-11-28,27.1090,27.2541,26.6155,26.9290,42678
2005-11-29,26.8593,28.1599,26.8245,27.4748,129045
2005-11-30,27.8348,29.0192,27.5677,28.9031,183240
2005-12-01,28.8973,29.1237,28.6012,28.8450,95795
2005-12-02,28.6244,28.9495,28.3341,28.9147,31127
2005-12-05,28.9960,28.9960,28.0322,28.3109,72813
2005-12-06,28.6012,28.7870,28.1134,28.2296,44721
2005-12-07,28.1134,28.7986,28.1134,28.5431,65845
2005-12-08,28.4502,28.7637,28.1018,28.5896,34942
2005-12-09,28.5083,29.1702,28.2528,28.9147,64853
2005-12-12,29.3211,29.3792,28.5663,29.2631,46572
2005-12-13,29.2050,29.5249,28.7173,29.1702,58942
2005-12-14,29.2747,29.5882,28.8102,29.4489,45825
2005-12-15,29.5302,29.7043,29.0657,29.5302,55193
2005-12-16,29.7856,30.5636,28.9844,30.3082,542671
2005-12-19,29.7972,30.1224,28.7986,29.5185,153375
2005-12-20,29.5998,29.6811,28.3921,28.7521,70962
2005-12-21,28.6360,28.7521,28.0438,28.2412,69064
2005-12-22,28.3457,28.5199,27.4167,28.0786,99174
2005-12-23,28.1715,28.3225,27.6025,27.8231,32959
2005-12-27,27.7535,28.1251,26.8825,27.5444,36397
2005-12-28,27.3703,27.9393,26.8245,27.8115,62605
2005-12-29,27.8696,28.1367,27.4980,27.6722,29712
2005-12-30,27.4980,28.0902,27.1728,27.8231,34975
2006-01-03,27.8696,28.1018,27.2309,27.8696,68079
2006-01-04,27.8696,28.2180,27.3935,28.1599,75074
2006-01-05,28.2528,28.2749,27.6373,27.8696,40912
2006-01-06,28.1483,28.2644,27.4167,27.8812,105818
2006-01-09,27.9160,28.4618,27.6373,28.3573,71372
2006-01-10,28.8624,29.4953,28.4734,29.3908,123048
2006-01-11,29.3560,29.7856,29.0889,29.5418,63927
2006-01-12,29.3211,29.8437,29.0889,29.7624,56509
2006-01-13,29.6463,29.9598,29.4605,29.8669,41990
2006-01-17,30.0063,30.1804,29.8669,30.0423,85421
2006-01-18,29.8088,30.3430,29.8088,30.1456,86340
2006-01-19,30.1340,30.3198,29.7624,30.1688,28906
2006-01-20,29.8785,30.1921,29.2747,29.4373,50281
2006-01-23,29.3444,29.9250,29.0308,29.7972,41931
2006-01-24,29.7972,30.0527,29.3211,29.5998,77977
2006-01-25,29.5185,29.6114,28.6825,29.3792,38949
2006-01-26,29.7276,30.0759,29.3908,29.8088,40000
2006-01-27,29.8321,30.8307,29.6939,30.3895,64304
2006-01-30,30.5753,30.9004,30.3442,30.5520,48714
2006-01-31,30.5288,30.7262,29.7276,30.2153,38830
2006-02-01,29.8901,30.5404,29.5882,30.4011,27663
2006-02-02,30.2385,31.9920,29.7508,30.0643,49838
2006-02-03,29.7972,29.8088,28.7986,29.5766,55987
2006-02-06,29.6230,29.7159,29.2631,29.6347,25997
2006-02-07,29.4373,29.8681,29.2631,29.6579,32476
2006-02-08,29.6927,30.0411,29.4140,29.8437,32172
2006-02-09,29.7740,30.3198,29.1469,29.3095,29117
2006-02-10,28.2528,28.3341,27.3470,28.1483,145593
2006-02-13,28.1251,28.1947,27.6606,28.1018,48621
2006-02-14,28.0438,28.1018,27.0335,27.6722,94255
2006-02-15,27.5328,28.6128,27.2774,28.1599,129064
2006-02-16,22.8763,24.1072,22.5860,23.0156,905098
2006-02-17,23.0156,23.8053,22.9111,23.3640,135603
2006-02-21,23.3059,23.4685,22.9692,23.2014,152026
2006-02-22,23.3408,23.8749,23.2014,23.5730,109547
2006-02-23,23.5498,23.5730,23.1550,23.2479,56357
2006-02-24,23.1550,23.2247,22.6440,22.6673,127815
